id,person_id,book_id,quantity,date
12279,6427,51319,2,2020-03-08
12280,7630,32803,4,2020-08-17
12281,5503,57064,2,2020-06-03
12282,2877,14251,1,2020-04-16
12283,2200,44627,5,2020-02-14
12284,412,39431,4,2020-11-20
12285,5947,40662,5,2020-02-20
12286,7910,87171,1,2020-10-08
12287,7765,20486,1,2020-07-04
12288,8513,88479,2,2020-03-06
12289,1579,30585,3,2020-12-25
12290,7923,7141,4,2020-08-29
12291,9820,83258,2,2020-09-29
12292,8675,42821,1,2020-07-08
12293,7351,10336,4,2020-08-20
12294,3204,16547,5,2020-06-23
12295,1261,44258,1,2020-12-24
12296,7546,68899,4,2020-11-17
12297,5218,52947,1,2020-01-18
12298,5517,56206,3,2020-07-11
12299,7587,99947,5,2020-07-03
12300,6329,99488,5,2020-08-31
12301,3400,96073,4,2020-12-25
12302,6236,35948,3,2020-10-22
12303,883,38320,1,2020-11-29
12304,981,49167,3,2020-03-10
12305,4989,77702,2,2020-03-14
12306,6560,43217,3,2020-01-06
12307,5734,93695,4,2020-11-25
12308,9221,96317,3,2020-11-23
12309,1584,63000,5,2020-02-24
12310,226,92247,5,2020-09-29
12311,5855,97976,2,2020-11-25
12312,2710,58158,3,2020-03-14
12313,2124,93918,1,2020-06-28
12314,5978,73790,1,2020-07-30
12315,6728,27391,1,2020-05-04
12316,7676,42689,4,2020-08-02
12317,9503,41237,4,2020-07-08
12318,3581,97706,2,2020-03-23
12319,3521,25482,2,2020-09-25
12320,9671,34483,1,2020-10-28
12321,4685,42930,4,2020-05-04
12322,4870,55677,5,2020-05-04
12323,6961,11200,2,2020-09-05
12324,5113,66616,3,2020-02-11
12325,2645,73832,4,2020-09-12
12326,4251,81699,2,2020-01-15
12327,393,8670,5,2020-01-03
12328,6323,41936,1,2020-08-18
12329,3908,95915,5,2020-06-17
12330,9724,54206,5,2020-02-05
12331,8227,89911,4,2020-01-31
12332,7809,98192,1,2020-10-28
12333,6524,50252,5,2020-10-24
12334,2269,76779,1,2020-10-18
12335,2813,98578,4,2020-04-28
12336,4896,34729,4,2020-04-14
12337,1788,24937,5,2020-12-13
12338,4893,53100,1,2020-08-23
12339,8239,34730,4,2020-01-26
12340,2764,56621,3,2020-09-17
12341,497,11474,2,2020-03-21
12342,590,74570,1,2020-07-01
12343,4332,17072,5,2020-05-05
12344,4909,34478,3,2020-12-01
12345,9045,96355,3,2020-05-05
12346,1449,72229,4,2020-09-08
12347,936,53338,5,2020-06-24
12348,9976,90530,1,2020-07-20
12349,1353,23281,5,2020-06-09
12350,3512,90901,1,2020-05-13
12351,7177,76630,5,2020-10-13
12352,4457,27986,3,2020-12-15
12353,690,71477,5,2020-08-15
12354,2430,61625,2,2020-01-23
12355,9879,64317,4,2020-09-29
12356,566,8833,3,2020-02-14
12357,1589,81444,1,2020-08-25
12358,3514,10825,4,2020-09-02
12359,2744,85119,1,2020-09-06
12360,2891,48920,3,2020-05-19
12361,8724,30546,5,2020-09-18
12362,2960,72405,3,2020-01-12
12363,3796,31099,1,2020-08-19
12364,9585,27300,5,2020-09-29
12365,5308,19364,3,2020-06-10
12366,327,53138,3,2020-04-20
12367,9556,51956,5,2020-06-09
12368,165,90867,4,2020-12-13
12369,6912,94556,1,2020-06-10
12370,9369,46025,3,2020-08-05
12371,3015,31283,5,2020-03-13
12372,1468,19860,4,2020-09-06
12373,5984,27124,4,2020-02-22
12374,7958,15301,1,2020-08-10
12375,8752,6322,2,2020-12-22
12376,3935,90719,3,2020-02-03
12377,1679,21932,5,2020-08-12
12378,1274,3347,2,2020-03-26
12379,6350,77898,5,2020-10-10
12380,4741,11713,4,2020-05-22
12381,8480,17057,5,2020-02-09
12382,316,91648,2,2020-09-12
12383,3163,58018,4,2020-12-02
12384,1065,73327,5,2020-07-13
12385,163,94627,2,2020-04-25
12386,3324,75627,5,2020-12-15
12387,9814,28998,1,2020-03-04
12388,4609,5037,5,2020-04-15
12389,1793,105,3,2020-11-28
12390,7769,79821,5,2020-04-15
12391,6667,47231,1,2020-05-01
12392,7179,87485,5,2020-09-06
12393,9229,71447,2,2020-01-23
12394,3805,70604,4,2020-08-08
12395,5922,5776,5,2020-03-23
12396,1307,32930,5,2020-02-15
12397,5042,29060,4,2020-10-18
12398,1129,81504,5,2020-05-13
12399,7566,50507,4,2020-08-01
12400,2717,21239,4,2020-07-28
12401,3739,37226,2,2020-04-22
12402,5386,88685,4,2020-05-16
12403,9323,77151,3,2020-10-31
12404,7124,15453,5,2020-05-28
12405,4859,77160,4,2020-12-15
12406,3931,43325,3,2020-05-18
12407,7502,48069,1,2020-08-10
12408,8036,1163,1,2020-09-13
12409,8115,57882,1,2020-04-21
12410,7876,43151,5,2020-10-26
12411,6116,94623,3,2020-12-24
12412,4221,23843,4,2020-02-06
12413,5755,98092,5,2020-06-02
12414,4254,86845,2,2020-01-12
12415,248,12133,3,2020-03-24
12416,9008,13180,5,2020-08-10
12417,5448,79859,4,2020-11-06
12418,7753,67431,4,2020-07-01
12419,9662,39251,1,2020-09-17
12420,540,63361,1,2020-08-02
12421,3395,20867,3,2020-06-22
12422,5050,7636,2,2020-01-30
12423,3507,13577,3,2020-08-03
12424,5847,83872,3,2020-08-07
12425,3973,99163,3,2020-05-09
12426,6867,77473,1,2020-05-26
12427,2375,19933,3,2020-08-23
12428,6889,54535,4,2020-03-22
12429,2243,95791,3,2020-05-04
12430,6017,8729,1,2020-03-03
12431,2501,70271,3,2020-11-13
12432,1612,76214,3,2020-10-22
12433,785,93870,3,2020-01-22
12434,8519,51980,1,2020-10-16
12435,1890,52106,4,2020-01-19
12436,5629,34046,1,2020-12-21
12437,5681,9132,4,2020-02-13
12438,9995,21648,3,2020-09-24
12439,6210,46928,2,2020-05-31
12440,3651,49014,1,2020-06-08
12441,5461,26712,3,2020-07-14
12442,513,61006,2,2020-01-19
12443,5812,63402,3,2020-03-13
12444,1557,37662,3,2020-08-24
12445,8787,74172,3,2020-10-08
12446,5829,53715,4,2020-06-09
12447,5193,84457,4,2020-09-30
12448,6509,63700,1,2020-02-06
12449,137,42978,4,2020-05-27
12450,7146,16527,5,2020-05-22
12451,2374,58557,2,2020-05-31
12452,8548,38088,3,2020-10-14
12453,9563,26484,1,2020-07-01
12454,2101,57737,2,2020-03-17
12455,9525,6854,3,2020-08-03
12456,9272,95780,3,2020-10-21
12457,8557,458,1,2020-04-01
12458,3209,22851,4,2020-05-07
12459,5248,85447,3,2020-05-22
12460,1214,53873,2,2020-02-28
12461,454,10222,3,2020-12-26
12462,3086,15681,3,2020-08-03
12463,9566,23454,4,2020-09-24
12464,474,29531,4,2020-04-25
12465,165,89700,3,2020-10-05
12466,4402,62196,5,2020-04-26
12467,5878,10097,2,2020-09-08
12468,1945,61286,4,2020-10-26
12469,7471,11243,2,2020-04-23
12470,5324,78753,4,2020-02-26
12471,3225,28058,4,2020-01-26
12472,3954,78152,5,2020-03-29
12473,5019,86319,5,2020-08-03
12474,7295,45943,4,2020-01-07
12475,9593,5926,1,2020-07-27
12476,4766,54778,4,2020-04-17
12477,6439,25664,5,2020-10-17
12478,2812,39525,5,2020-09-26
12479,1170,60550,4,2020-08-19
12480,4648,21368,5,2020-03-28
12481,5622,68257,3,2020-08-08
12482,3257,27625,5,2020-10-20
12483,7348,42060,2,2020-07-18
12484,1064,31485,2,2020-01-05
12485,6243,7809,3,2020-08-02
12486,7908,76466,2,2020-05-01
12487,3543,60004,1,2020-01-02
12488,4642,51942,4,2020-11-02
12489,9303,5472,1,2020-06-16
12490,7073,57033,4,2020-02-11
12491,2936,50528,1,2020-06-29
12492,3666,62170,5,2020-08-09
12493,7728,65896,3,2020-04-22
12494,3476,73273,5,2020-03-27
12495,9911,22126,5,2020-08-25
12496,5385,33014,3,2020-02-22
12497,6009,13577,3,2020-09-08
12498,6806,23708,5,2020-03-02
12499,8702,52312,3,2020-04-08
12500,7132,90871,1,2020-09-14
12501,1951,28847,4,2020-10-06
12502,782,22203,1,2020-04-14
12503,4111,16638,2,2020-06-27
12504,8227,24311,5,2020-09-15
12505,6645,26481,1,2020-03-03
12506,7777,37479,4,2020-11-10
12507,1728,2935,3,2020-11-13
12508,3931,3699,2,2020-09-16
12509,7076,7859,3,2020-01-05
12510,3002,37354,5,2020-11-02
12511,478,8559,4,2020-02-12
12512,2828,83373,1,2020-04-25
12513,1580,12939,4,2020-12-24
12514,868,1118,3,2020-03-16
12515,1264,14559,1,2020-08-11
12516,239,82901,2,2020-12-07
12517,1054,91386,5,2020-08-08
12518,2190,72510,2,2020-11-06
12519,2578,14877,3,2020-03-07
12520,4530,96989,3,2020-08-04
12521,2765,32280,4,2020-07-06
12522,644,4603,3,2020-01-01
12523,422,80797,1,2020-03-28
12524,4043,40645,1,2020-02-05
12525,1832,19111,3,2020-11-05
12526,8711,88643,2,2020-06-19
12527,5928,47099,3,2020-09-26
12528,5445,60542,5,2020-02-07
12529,2714,51308,4,2020-09-19
12530,3438,91847,2,2020-12-23
12531,228,62248,4,2020-11-21
12532,2470,20695,3,2020-05-13
12533,3250,27625,4,2020-10-21
12534,9556,22877,3,2020-02-26
12535,4388,43348,5,2020-02-12
12536,9660,93935,4,2020-06-26
12537,1414,47235,1,2020-02-07
12538,74,93305,1,2020-01-31
12539,8235,40760,5,2020-06-27
12540,2845,86360,5,2020-11-02
12541,1451,62226,1,2020-10-07
12542,3359,53120,3,2020-11-19
12543,9999,55011,4,2020-10-29
12544,773,95119,3,2020-06-22
12545,9694,67045,4,2020-07-16
12546,8801,40441,5,2020-03-29
12547,5174,9265,1,2020-10-10
12548,5208,14919,1,2020-12-26
12549,4401,63779,1,2020-10-16
12550,3036,89196,3,2020-04-26
12551,387,62481,5,2020-11-04
12552,8176,44771,3,2020-11-25
12553,9956,28536,5,2020-09-06
12554,6389,12725,5,2020-10-14
12555,6614,60267,2,2020-10-07
12556,2616,9707,2,2020-11-13
12557,3162,10893,1,2020-11-07
12558,3491,70245,1,2020-03-24
12559,7212,50442,5,2020-11-25
12560,1950,4019,1,2020-05-18
12561,6041,61682,5,2020-10-03
12562,2048,63984,2,2020-05-21
12563,6995,67065,3,2020-04-12
12564,2437,52648,5,2020-11-28
12565,4151,13604,1,2020-08-22
12566,2326,6395,2,2020-10-18
12567,1629,62378,3,2020-10-06
12568,6366,67568,4,2020-01-16
12569,8230,96017,1,2020-07-21
12570,762,92242,4,2020-02-14
12571,6946,62503,4,2020-05-17
12572,593,11996,3,2020-01-22
12573,4401,64858,5,2020-05-06
12574,48,45796,5,2020-08-30
12575,5323,59798,5,2020-05-07
12576,582,5591,2,2020-12-26
12577,121,57992,1,2020-03-10
12578,2447,1493,4,2020-12-23
12579,6205,37687,4,2020-10-11
12580,9811,68502,2,2020-01-11
12581,1540,64886,2,2020-10-03
12582,2858,1830,2,2020-06-09
12583,9309,45143,5,2020-01-08
12584,4314,87008,5,2020-10-10
12585,4601,36218,3,2020-12-03
12586,6953,78355,4,2020-03-20
12587,4597,10234,2,2020-10-06
12588,1796,3642,1,2020-08-26
12589,916,27410,5,2020-11-13
12590,384,52772,1,2020-09-27
12591,3933,81394,5,2020-05-25
12592,7816,22750,5,2020-05-20
12593,4590,9637,4,2020-08-09
12594,2027,46543,5,2020-01-21
12595,2365,52623,5,2020-03-27
12596,2606,196,1,2020-12-23
12597,1257,97718,1,2020-02-23
12598,5099,36359,5,2020-04-15
12599,7232,2081,5,2020-01-31
12600,4406,86546,5,2020-04-01
12601,9253,8275,1,2020-11-23
12602,7508,35172,1,2020-12-09
12603,532,84076,3,2020-07-17
12604,9113,23507,2,2020-10-26
12605,7832,39307,4,2020-08-01
12606,1377,60220,3,2020-06-20
12607,533,61809,4,2020-10-02
12608,9501,54851,1,2020-05-01
12609,1826,3234,1,2020-01-30
12610,6894,47262,5,2020-11-09
12611,2358,50051,5,2020-04-30
12612,6017,13928,2,2020-09-09
12613,7923,83131,1,2020-11-26
12614,7411,93520,1,2020-05-18
12615,6164,84067,4,2020-12-09
12616,4744,93207,2,2020-10-01
12617,6030,80598,3,2020-05-01
12618,7242,42998,1,2020-12-21
12619,2010,31960,2,2020-03-22
12620,2539,89568,4,2020-04-23
12621,1792,33458,3,2020-05-20
12622,5870,85734,1,2020-03-17
12623,5276,48919,3,2020-08-25
12624,4282,38278,5,2020-11-17
12625,8730,6642,3,2020-08-03
12626,4783,82532,1,2020-08-27
12627,3411,91317,4,2020-09-24
12628,3203,74860,3,2020-03-20
12629,8050,26584,2,2020-06-28
12630,6875,7839,2,2020-03-12
12631,7318,55476,1,2020-04-08
12632,508,20163,3,2020-05-19
12633,7329,8940,5,2020-08-12
12634,4461,12999,3,2020-06-24
12635,4700,46860,5,2020-05-30
12636,3646,14694,4,2020-09-18
12637,384,15419,1,2020-02-24
12638,5944,96156,3,2020-04-20
12639,2240,48993,1,2020-07-18
12640,5286,85421,3,2020-11-05
12641,6494,41884,5,2020-09-10
12642,863,81350,2,2020-08-17
12643,9209,44185,3,2020-01-07
12644,1503,54148,3,2020-09-21
12645,1132,44243,4,2020-11-05
12646,5099,96476,3,2020-12-27
12647,1414,40482,1,2020-08-15
12648,8511,63729,3,2020-07-23
12649,6400,90618,5,2020-12-06
12650,6231,27338,3,2020-11-25
12651,9842,70911,3,2020-10-25
12652,2275,59958,3,2020-07-13
12653,3365,47484,1,2020-06-12
12654,3073,42892,3,2020-06-11
12655,2726,87794,5,2020-01-28
12656,2134,1476,1,2020-04-11
12657,6913,34567,2,2020-01-03
12658,1645,15553,1,2020-08-30
12659,6279,85428,2,2020-06-06
12660,7088,61435,3,2020-12-25
12661,555,5906,4,2020-08-27
12662,3745,29038,5,2020-02-23
12663,9288,77759,2,2020-06-15
12664,3029,27096,2,2020-10-23
12665,5203,42694,4,2020-01-15
12666,3629,25558,3,2020-03-15
12667,6064,75641,4,2020-10-06
12668,8451,85094,1,2020-09-28
12669,7351,878,4,2020-09-01
12670,4004,46100,3,2020-01-05
12671,8337,33806,4,2020-03-09
12672,8468,20074,2,2020-03-01
12673,343,17674,1,2020-02-08
12674,8236,76843,2,2020-05-23
12675,6185,83377,1,2020-09-26
12676,9676,3505,3,2020-11-19
12677,7561,35166,3,2020-03-12
12678,325,66457,3,2020-05-18
12679,2587,55585,4,2020-03-10
12680,1107,37959,3,2020-10-10
12681,9404,46978,3,2020-08-22
12682,7549,28758,4,2020-12-01
12683,6661,33796,5,2020-10-22
12684,4685,20453,5,2020-04-03
12685,7718,95350,4,2020-12-04
12686,2714,27596,5,2020-11-05
12687,1818,34289,5,2020-01-04
12688,337,97521,1,2020-01-26
12689,7677,65732,3,2020-10-11
12690,2103,43347,2,2020-10-25
12691,3688,65911,5,2020-05-11
12692,7828,11029,1,2020-06-21
12693,8079,79513,1,2020-11-30
12694,9734,57208,2,2020-12-26
12695,7226,54897,1,2020-08-18
12696,2391,31332,5,2020-10-10
12697,1352,23532,1,2020-05-13
12698,5503,94896,1,2020-03-11
12699,112,87443,5,2020-08-20
12700,2367,33789,2,2020-10-12
12701,106,75609,5,2020-06-02
12702,3704,95164,5,2020-03-15
12703,5142,37276,5,2020-11-12
12704,6784,12137,2,2020-09-13
12705,827,71732,4,2020-09-11
12706,908,22827,4,2020-10-11
12707,1294,86629,5,2020-05-29
12708,7770,96920,5,2020-06-11
12709,7108,38348,4,2020-04-15
12710,7334,62755,3,2020-06-12
12711,7771,35284,3,2020-01-26
12712,6930,98407,4,2020-08-23
12713,9300,53951,5,2020-08-04
12714,8243,47663,5,2020-01-12
12715,1007,66795,5,2020-11-17
12716,5521,88657,1,2020-03-08
12717,1148,41226,5,2020-02-07
12718,4927,98391,4,2020-10-22
12719,2331,79621,4,2020-09-28
12720,1103,50131,4,2020-06-01
12721,5043,21173,2,2020-11-28
12722,572,20484,4,2020-11-25
12723,6757,23352,2,2020-03-27
12724,8145,18637,1,2020-03-26
12725,8895,1971,5,2020-02-15
12726,7632,93990,4,2020-01-21
12727,1885,33769,2,2020-06-26
12728,3764,44430,5,2020-03-16
12729,2900,93241,4,2020-05-15
12730,6764,9644,5,2020-04-15
12731,6110,84825,4,2020-09-04
12732,6831,42292,3,2020-01-25
12733,3493,31877,5,2020-02-24
12734,9621,56098,1,2020-05-02
12735,3069,45753,2,2020-02-10
12736,4886,66265,4,2020-03-02
12737,6390,45534,4,2020-02-01
12738,1811,1721,5,2020-02-01
12739,2569,10639,3,2020-03-15
12740,3192,39689,1,2020-02-16
12741,9703,860,4,2020-01-28
12742,8560,48410,3,2020-02-26
12743,1571,55884,3,2020-02-16
12744,8119,59695,5,2020-11-03
12745,8881,65398,5,2020-04-06
12746,579,18086,2,2020-09-15
12747,1220,86012,4,2020-09-06
12748,1226,40928,4,2020-05-04
12749,8292,35338,3,2020-10-15
12750,1594,30256,1,2020-11-20
12751,6250,20239,4,2020-07-31
12752,897,33996,5,2020-06-10
12753,6466,24389,4,2020-03-17
12754,741,40864,4,2020-08-17
12755,4328,84723,4,2020-07-11
12756,1942,88801,3,2020-05-23
12757,9532,64764,4,2020-04-14
12758,8999,5382,4,2020-12-14
12759,8999,9298,5,2020-09-24
12760,649,15798,1,2020-07-15
12761,6081,17633,3,2020-09-07
12762,2425,90479,1,2020-05-09
12763,2177,50528,5,2020-02-23
12764,5692,20532,2,2020-11-19
12765,4967,41857,1,2020-03-16
12766,479,42413,2,2020-02-12
12767,7605,39733,2,2020-01-30
12768,5909,68450,2,2020-07-26
12769,1940,36370,4,2020-05-13
12770,1652,25176,1,2020-09-28
12771,9475,76843,3,2020-08-14
12772,8864,55268,1,2020-02-09
12773,4498,17084,3,2020-03-06
12774,9408,19390,4,2020-05-21
12775,8561,97039,5,2020-05-11
12776,1044,76431,3,2020-06-28
12777,4612,68714,5,2020-03-11
12778,3464,98994,3,2020-06-17
12779,8613,66579,5,2020-07-05
12780,7488,97930,2,2020-07-11
12781,8970,87601,1,2020-07-08
12782,5939,53225,3,2020-12-21
12783,8599,6831,3,2020-11-21
12784,5882,57903,1,2020-04-08
12785,6844,19224,5,2020-12-15
12786,4240,50799,3,2020-10-24
12787,7450,48865,4,2020-10-31
12788,6266,94067,1,2020-02-01
12789,5401,25080,1,2020-11-29
12790,1577,14658,5,2020-07-01
12791,7477,75001,2,2020-01-28
12792,8031,66126,1,2020-02-01
12793,2514,51895,5,2020-11-12
12794,1953,99606,2,2020-08-12
12795,3893,35813,4,2020-08-05
12796,5976,95263,1,2020-01-12
12797,932,44328,5,2020-01-10
12798,618,37359,4,2020-01-25
12799,6030,16736,1,2020-12-11
12800,3868,5865,2,2020-07-25
12801,7312,69352,4,2020-03-11
12802,1037,31528,2,2020-03-08
12803,6297,16391,5,2020-05-08
12804,1905,88225,4,2020-07-16
12805,8067,82759,1,2020-11-19
12806,1262,24724,1,2020-05-03
12807,6307,58267,2,2020-04-10
12808,6376,34097,4,2020-10-20
12809,2292,31021,4,2020-08-06
12810,3222,34524,5,2020-06-08
12811,2691,14402,3,2020-07-21
12812,8613,88687,4,2020-12-05
12813,7272,80498,3,2020-08-28
12814,943,18584,4,2020-05-12
12815,836,94421,5,2020-12-02
12816,4412,111,1,2020-10-16
12817,5929,73210,5,2020-09-10
12818,4370,98720,5,2020-10-10
12819,3827,88393,5,2020-07-18
12820,3410,88398,3,2020-05-07
12821,906,14539,2,2020-12-24
12822,2899,70236,1,2020-12-04
12823,7318,97946,1,2020-02-09
12824,6051,57048,2,2020-05-05
12825,2786,59258,1,2020-01-03
12826,2164,63952,1,2020-10-02
12827,2096,26399,3,2020-06-25
12828,2808,24817,2,2020-01-23
12829,3772,90893,5,2020-08-13
12830,6161,33549,5,2020-06-30
12831,3073,62714,1,2020-12-13
12832,2934,27632,4,2020-02-06
12833,4962,51949,1,2020-08-06
12834,6864,67087,4,2020-12-08
12835,5941,41829,5,2020-07-28
12836,3979,90241,3,2020-02-20
12837,891,23632,2,2020-01-10
12838,537,94769,4,2020-07-27
12839,6880,39975,5,2020-12-23
12840,2753,25215,5,2020-07-20
12841,9065,29965,3,2020-12-12
12842,7455,96700,3,2020-03-01
12843,5485,45018,4,2020-12-26
12844,1699,38381,4,2020-01-29
12845,5894,37319,2,2020-04-13
12846,1208,56263,5,2020-04-19
12847,2956,40866,4,2020-08-01
12848,9594,38532,2,2020-02-12
12849,1225,83066,3,2020-08-20
12850,5981,23087,3,2020-05-04
12851,2205,6291,2,2020-05-17
12852,3298,36971,4,2020-01-28
12853,7755,1183,1,2020-10-23
12854,3974,1145,4,2020-05-11
12855,3440,65292,2,2020-05-20
12856,202,91317,4,2020-08-21
12857,7042,70889,5,2020-02-14
12858,3497,19763,1,2020-06-03
12859,601,95446,1,2020-05-12
12860,5827,98688,3,2020-12-02
12861,4478,71608,5,2020-09-24
12862,9448,4929,3,2020-03-15
12863,3217,1780,5,2020-06-23
12864,2691,23226,1,2020-08-04
12865,947,15856,5,2020-10-08
12866,5950,13994,2,2020-02-12
12867,4428,94966,3,2020-11-15
12868,5193,86786,1,2020-05-04
12869,3340,5244,1,2020-10-13
12870,4011,22127,1,2020-04-16
12871,4487,1147,4,2020-09-24
12872,6973,51263,3,2020-05-04
12873,1892,48382,1,2020-07-11
12874,3323,75897,1,2020-09-21
12875,502,96255,1,2020-03-08
12876,1917,33176,4,2020-07-30
12877,3525,8586,3,2020-04-14
12878,3688,36389,5,2020-08-06
12879,5300,98986,4,2020-03-07
12880,6822,53759,4,2020-01-01
12881,5914,92819,4,2020-10-25
12882,4860,32108,3,2020-09-15
12883,5098,57891,5,2020-06-17
12884,4054,68109,5,2020-01-29
12885,8698,38352,4,2020-01-20
12886,6576,48377,3,2020-02-07
12887,7426,25926,5,2020-06-23
12888,4024,54889,3,2020-11-16
12889,3066,21056,4,2020-03-22
12890,2310,73588,3,2020-06-13
12891,7314,34084,4,2020-08-04
12892,38,56322,1,2020-03-15
12893,9396,16784,4,2020-04-03
12894,1229,78492,1,2020-02-05
12895,7759,12679,1,2020-06-26
12896,1912,74777,5,2020-02-05
12897,2577,15255,4,2020-07-31
12898,5476,21001,2,2020-01-09
12899,5534,89727,4,2020-01-22
12900,648,84457,3,2020-07-02
12901,2502,68694,1,2020-09-27
12902,3964,71113,1,2020-09-27
12903,4071,35491,4,2020-10-08
12904,4380,98103,3,2020-03-14
12905,9057,88334,4,2020-10-11
12906,2389,51144,1,2020-06-06
12907,3568,26009,1,2020-10-15
12908,5388,70732,5,2020-05-12
12909,5265,92291,5,2020-03-10
12910,5412,65256,1,2020-12-12
12911,5712,16751,1,2020-06-06
12912,9068,46416,2,2020-01-28
12913,2772,35492,2,2020-07-30
12914,7684,40900,4,2020-04-30
12915,6052,39425,2,2020-12-07
12916,58,94850,1,2020-10-24
12917,1699,67615,3,2020-10-21
12918,9360,84875,1,2020-07-31
12919,2197,42340,2,2020-12-20
12920,7165,69536,1,2020-06-20
12921,6589,23459,2,2020-10-24
12922,7153,34978,3,2020-03-14
12923,1738,46126,2,2020-01-02
12924,266,19477,4,2020-02-08
12925,3233,15519,5,2020-05-21
12926,7161,68775,5,2020-10-15
12927,6088,93622,3,2020-10-24
12928,1386,77302,1,2020-01-22
12929,2851,7016,1,2020-01-25
12930,1178,24519,5,2020-04-17
12931,9725,78334,4,2020-05-13
12932,2071,74112,1,2020-04-02
12933,7895,56372,5,2020-03-02
12934,2975,55135,4,2020-04-30
12935,8685,27344,2,2020-08-18
12936,49,32780,5,2020-07-01
12937,9490,37235,4,2020-05-05
12938,966,28428,5,2020-12-14
12939,7068,39255,1,2020-08-02
12940,7919,44859,4,2020-01-22
12941,1234,95840,3,2020-01-31
12942,1675,73383,1,2020-01-28
12943,9851,74,5,2020-03-23
12944,3105,85089,1,2020-06-03
12945,5538,20655,3,2020-07-18
12946,3379,13673,2,2020-06-21
12947,4870,80310,3,2020-02-28
12948,5265,28229,3,2020-06-03
12949,7337,51794,1,2020-09-03
12950,5629,55516,4,2020-06-27
12951,2667,76704,5,2020-08-27
12952,4519,84704,5,2020-10-05
12953,6878,63548,1,2020-10-19
12954,1612,11197,5,2020-05-07
12955,1683,30276,2,2020-07-29
12956,6066,40710,5,2020-11-06
12957,5875,20374,3,2020-12-22
12958,4733,71795,3,2020-07-27
12959,7303,81375,1,2020-12-24
